803,lcheading,Hydrogen
804,isPartOf,target
805,thFuelPrimary,Taleghan_solar_hydrogen_energy_system
806,volumeNote,La_France_(airship)
807,atmosphereComposition,Moon
808,chemical,Atmosphere_of_Mercury
809,fuelSource,Car
810,naturalResources,Geography_of_the_Czech_Republic
811,contaminants,Halaco_Engineering_Co.
812,reflector,Advanced_Test_Reactor
813,fields,William_Lipscomb
814,formula,Blue_diamond
815,industries,Economy_of_Turkey
816,composition,Coal
817,melt,Red_diamond
818,related,Breathing_gas
819,doi,10.1002
820,first,Shirley A.
821,isbn,3527306730
822,pages,609
823,talk,Fluorine for Dental Care?
824,volume,15
825,field,Michal_Martychowiec
826,opt4n,Asahi_Point_Zero
827,filling,M84_stun_grenade
828,chassis,Eagle_Mk1
829,impurities,Goldmanite
830,blockAlloy,Judd_(engine)__Judd_KV__1
831,carbody,Korail_Class_210000
832,head,Opel_cam-in-head_engine
833,material,Charles_Perkins_Centre
834,block,Mercedes-Benz_OM642_engine
835,exportGoods,Economy_of_Quebec
836,automobilePlatform,Mercedes-Benz_C112
837,headAlloy,Toyota_GR_engine__Toyota_GR_engine__1
838,bodyStyle,Formula_Palmer_Audi
839,shipNamesake,HMS_Phosphorus_(1804)
840,core#narrower,Sulfur%20and%20Sulfur%20Compounds
841,hotSpringType,Surajkund_hot_spring
842,namedFor,Sulphurdale,_Utah
843,colour,Szomolnokite
844,commonscat,yes
845,weapons,2014_Kafr_Zita_chemical_attack
846,developmentCode,Odyssey_(Magic:_The_Gathering)
847,treatment,Long_QT_syndrome
848,medicalCause,Rickets
849,medication,Premenstrual_syndrome
850,valves,Cosworth_GMA
851,structuralSystem,National_Centre_for_the_Performing_Arts_(China)
852,compositionSecondary,Oil_shale
853,etymology,Manganese,_Minnesota
854,lithology,Úrkút_Manganese_Ore_Formation
855,battleHonours,24th_Mechanized_Brigade_(Ukraine)
856,construction,South_Fox_Island_Light
857,drum,List_of_Caribbean_idiophones
858,constructionMaterial,Jungfern_Bridge
859,blankInfoSec,Department_of_Tacna
860,commodity,Copper_mining_in_Arizona
861,materials,Newman_University_Church
862,mineral,Arizona
863,otherlithology,Kupferschiefer
864,currency,Gyaman
865,region,NA
866,ew,16
867,ns,-27.81916666666667
868,category,Ianbruceite
869,nams,Beta-2_adrenergic_receptor
870,opt2n,Lard
871,pams,Beta-2_adrenergic_receptor
872,causes,Arsenic_poisoning
873,risks,Basal-cell_carcinoma
874,with,details of optical properties
875,opt1n,Brazil_nut
876,opt3n,Suet
877,mainIngredient,Vark
878,primaryMaterial,Kiani_Crown
879,ingredient,Vark
880,cs1Dates,ly
881,sSearch,Special:Search/Iodine
882,colours,Timorese_Social_Democratic_Action_Center
883,meaning,Goldie_(given_name)
884,peggedWith,Lumi_(currency)
885,ramtype,Pilot_ACE
886,keel,Howth_17
887,btype,.45-60_Winchester
888,wordOrigin,List_of_chemical_element_name_etymologies
889,element,meitnerium
890,wikiPageInterLanguageLink,کوپرنیشیئم
891,a,r
892,w,70.0
893,end,–6)
894,nSearch,Controversy-plagued Element 118, the heaviest atom yet, finally discovered
895,e,-41
896,u,m2
897,stardistancely,10.3
898,stardistancepc,3.16
899,starmagnitude,2.07
900,symbolism,the Chained Woman
901,abbreviation,And
902,month,November
903,arearank,19
904,areatotal,722
905,bordering,Lacerta
906,brighteststarname,Alpha_Andromedae
907,dec,–
908,genitive,Andromedae
909,latmax,90
910,latmin,40
911,meteorshowers,Andromedids
912,neareststarname,Ross 248
913,numberbfstars,65
914,numberbrightstars,3
915,numbermainstars,16
916,numbermessierobjects,3
917,numbernearbystars,3
918,numberstarsplanets,12
919,pronounce,genitive
920,ra,–
921,neighbourConstellations,Triangulum
922,constellation,Andromedids
923,constell,Xi_Andromedae
924,constellationName,Messier_32
925,page,249
926,wstitle,Aquila
927,declination,7
928,mainStars,5
929,quadrant,SQ3
930,emblem,Samoa_national_rugby_union_team
931,city,Dorado_Ground_Water_Contamination_Site
932,county,Dorado_Ground_Water_Contamination_Site
933,constel,Haro_11
934,mascot,Legio_X_Gemina
935,budget,2.1E8
936,country,United States
937,gross,1.104E9
938,runtime,9900.0
939,prevTitle,Maps_to_the_Stars
940,lastAppearance,Tauriel
941,album,Once_Upon_a_Dream_(Sleeping_Beauty_song)__Once_Upon_a_Dream__1
942,length,71.0
943,misc,--12-09
944,nextTitle,The_Hunger_Games:_Mockingjay_–_Part_2
945,productionCompanies,Color Force
946,released,2014-11-24
947,series,Honey_Lemon__Honey_Lemon__1
948,previousWork,Big_Hero_6:_The_Series
949,subsequentWork,DreamWorks_Dragons
950,prevYear,2011
951,urlStatus,live
952,accessDate,2022-05-23
953,count,55
954,ref,yes
955,score,80
956,nextYear,2015
957,totalLength,3613.0
958,collapsed,no
959,extraColumn,Performer
960,producers,Simon Kinberg
961,consensus,Star Wars: The Last Jedi honors the saga's rich legacy while adding some surprising twists — and delivering all the emotion-rich action fans could hope for.
962,firstMajor,Walker_(Star_Wars)
963,labels,no
964,lastMajor,Hector_Barbossa
965,average,5.4
966,bestActorFilm,55th_Golden_Horse_Awards
